1992-02-19, 1915.40
1992-02-20, 1951.20
1992-02-21, 1962.40
1992-02-24, 1976.50
1992-02-25, 1953.50
1992-02-26, 1981.30
1992-02-27, 1985.10
1992-02-28, 1983.40
1992-03-02, 1979.70
1992-03-03, 1983.80
1992-03-04, 1988.10
1992-03-05, 1973.00
1992-03-06, 1966.90
1992-03-09, 1976.30
1992-03-10, 1993.90
1992-03-11, 1968.00
1992-03-12, 1941.80
1992-03-13, 1947.10
1992-03-16, 1929.20
1992-03-17, 1943.60
1992-03-18, 1928.20
1992-03-19, 1922.00
1992-03-20, 1919.10
1992-03-23, 1884.60
1992-03-24, 1896.30
1992-03-25, 1928.30
1992-03-26, 1934.80
1992-03-27, 1923.50
1992-03-30, 1943.80
1992-03-31, 1942.40
1992-04-01, 1928.10
1992-04-02, 1942.00
1992-04-03, 1942.70
1992-04-06, 1974.80
1992-04-07, 1975.40
1992-04-08, 1907.50
1992-04-09, 1943.60
1992-04-10, 1974.10
1992-04-13, 1963.30
1992-04-14, 1972.30
1992-04-15, 1990.70
1992-04-16, 1978.20
1992-04-21, 1980.40
1992-04-22, 1983.70
1992-04-23, 1978.10
1992-04-24, 1984.90
1992-04-27, 1995.70
1992-04-28, 2006.60
1992-04-29, 2036.70
1992-04-30, 2031.10
1992-05-04, 2041.60
1992-05-05, 2046.90
1992-05-06, 2047.20
1992-05-07, 2063.40
1992-05-11, 2077.50
1992-05-12, 2063.60
1992-05-13, 2053.20
1992-05-14, 2017.00
1992-05-15, 2024.00
1992-05-18, 2051.60
1992-05-19, 2023.10
1992-05-20, 2030.80
1992-05-21, 2016.80
1992-05-22, 2045.10
1992-05-25, 2046.30
1992-05-26, 2029.60
1992-05-27, 2014.10
1992-05-29, 2033.30
1992-06-01, 2017.40
1992-06-02, 2024.90
1992-06-03, 1992.60
1992-06-04, 1994.90
1992-06-05, 1981.60
1992-06-09, 1962.20
1992-06-10, 1953.70
1992-06-11, 1928.80
1992-06-12, 1928.30
1992-06-15, 1918.10
1992-06-16, 1931.40
1992-06-17, 1908.80
1992-06-18, 1891.80
1992-06-19, 1913.90
1992-06-22, 1885.80
1992-06-23, 1895.80
1992-06-24, 1899.60
1992-06-25, 1920.30
1992-06-26, 1915.30
1992-06-29, 1907.30
1992-06-30, 1900.60
1992-07-01, 1880.90
1992-07-02, 1873.50
1992-07-03, 1883.60
1992-07-06, 1868.50
1992-07-07, 1879.10
1992-07-08, 1847.80
1992-07-09, 1861.80
